APP_NAME,RATING,CATEGORY,COLLECTIONS,RATING_COUNT,1_STAR_RATINGS,2_STAR_RATINGS,3_STAR_RATINGS,4_STAR_RATINGS,5_STAR_RATINGS,REVIEW_COUNT,INSTALLS,MIN_INSTALLS,MAX_INSTALLS,FREE,PRICE,CURRENCY,SIZE,DEVELOPER,DEVELOPER_ADDRESS,CONTENT_RATING,FAMILY_GENRE,AD_SUPPORTED,IN_APP_PURCHASES,EDITORS_CHOICE,RELEASED_DATE,LAST_UPDATED,DAY_SCRAPED
Wordfeud Premium,4.785443,Word,topselling_paid,96085,1032,909,1459,10821,81854,12763,"500,000+",500000,620255,false,4.99,USD,Varies with device,Bertheussen IT,"Cicilieveien 3 D
7020 Trondheim
Norway",Everyone,,false,false,false,"Oct 5, 2010",2/3/22,8/3/22
GuessUp Kids - Family Charades,4.414634,Word,topselling_paid,105,7,0,5,20,71,15,"5,000+",5000,5754,false,2.99,USD,124M,Cosmicode Studio,"Rua Cândido dos Reis 137, 4400-073 Vila Nova de Gaia",Everyone,,false,false,false,"Feb 15, 2019",21/6/21,8/3/22
Crossword,4.5945945,Word,topselling_paid,5236,140,54,140,1101,3790,837,"50,000+",50000,71079,false,3.49,USD,Varies with device,Teazel Ltd,"9 Avon Carrow
Avon Dassett
Southam
Warks CV47 2AR
UK",Everyone,,false,false,false,"Nov 3, 2010",29/1/21,8/3/22
Classic Words Plus,4.766537,Word,topselling_paid,8383,61,29,225,1138,6914,1203,"50,000+",50000,88773,false,4.99,USD,Varies with device,Lulo Apps,"5 chemin du Tanit
06160 ANTIBES
FRANCE",Everyone,,false,true,false,"Jul 17, 2012",11/1/21,8/3/22
Catchphrase Pro - Fun Party Game,4.22,Word,topselling_paid,376,29,7,32,81,221,120,"10,000+",10000,17532,false,6.49,USD,6.5M,LazyTrunk,"New Delhi, India",Everyone,,false,false,false,"Dec 23, 2016",30/5/21,8/3/22
"Wordsmyth - Boggle, relaxed.",4.318182,Word,topselling_paid,51,0,2,6,13,27,15,"1,000+",1000,1345,false,2.99,USD,125M,Rose Design & Education Services Ltd,"Derby,
Derbyshire,
United Kingdom,
DE65 5GZ",Everyone,,false,false,false,"Feb 25, 2021",15/12/21,8/3/22
Draw Something,4.044594,Word,topselling_paid,84081,7905,3873,8259,20568,43471,30949,"1,000,000+",1000000,1407847,false,2.99,USD,Varies with device,Zynga,"699 8th Street, San Francisco. CA",Everyone,,true,true,false,"Feb 1, 2012",19/2/21,8/3/22
Ruzzle,4.460263,Word,topselling_paid,38272,2379,951,1691,4893,28351,6218,"500,000+",500000,734284,false,4.99,USD,77M,MAG Interactive,"MAG Interactive
Drottninggatan 95A
113 60 Stockholm
Sweden",Everyone,,true,true,false,"May 12, 2012",4/3/22,8/3/22
Word Search Wear Premium (All categories unlocked),0,Word,topselling_paid,0,0,0,0,0,0,0,100+,100,277,false,0.99,USD,Varies with device,Tocapp Games,"Polígono 02 471C, 12190, Borriol, Castellón, Comunidad Valenciana, España",Everyone,,false,false,false,"Jan 15, 2019",22/4/21,8/3/22
Logic Puzzles - Brain Fun,3.82,Word,topselling_paid,936,101,101,93,195,439,197,"10,000+",10000,33491,false,2.99,USD,3.9M,Egghead Games LLC,"30 N Gould St Ste R
Sheridan WY 82801
USA",Everyone,,false,true,false,"Oct 9, 2012",20/9/20,8/3/22
Word Search Games PRO,4.4615383,Word,topselling_paid,61,0,2,7,11,39,12,"1,000+",1000,3035,false,1.99,USD,Varies with device,"LittleBigPlay - Word, Educational & Puzzle Games","LittleBigPlay (Michal Sajban)
Nad Přehradou 619
10900 Praha",Everyone,,false,false,false,"Jul 6, 2018",5/11/20,8/3/22
Word Master - Pro,4.75,Word,topselling_paid,1429,13,13,41,170,1184,188,"10,000+",10000,10942,false,3.99,USD,14M,Jaguar Studios,"Av. Des. Alfredo Cabral, 700, Vitória ES Brazil",Everyone,,false,false,false,"Aug 31, 2014",24/9/21,8/3/22
Word Search 600 PRO,4.214286,Word,topselling_paid,65,4,4,4,9,41,8,"5,000+",5000,6585,false,1.99,USD,Varies with device,"LittleBigPlay - Word, Educational & Puzzle Games","LittleBigPlay (Michal Sajban)
Nad Přehradou 619
10900 Praha",Everyone,,false,false,false,"May 9, 2019",14/5/21,8/3/22
Word Forward,3.7894738,Word,topselling_paid,63,6,3,9,19,23,8,"5,000+",5000,5694,false,2.99,USD,28M,Rocketship Park,"Rocketship Park,
St. Catharines,
Ontario,
Canada",Everyone,,false,false,false,"May 20, 2019",17/7/19,8/3/22
Word Games PRO - 97 games in 1,4.62,Word,topselling_paid,459,8,12,8,77,348,158,"5,000+",5000,7435,false,2.99,USD,Varies with device,"LittleBigPlay - Word, Educational & Puzzle Games","LittleBigPlay (Michal Sajban)
Nad Přehradou 619
10900 Praha",Everyone,,false,false,false,"Jun 29, 2018",23/6/21,8/3/22
Very Mad Libs Pro,1.5714285,Word,topselling_paid,8,5,0,2,0,0,5,500+,500,583,false,0.99,USD,4.1M,Sreecharan Chakka,,Everyone,,false,false,false,"Jul 2, 2021",4/8/21,8/3/22
Simple Word Search,4.756098,Word,topselling_paid,110,0,0,9,8,92,40,500+,500,887,false,1.99,USD,16M,Random Salad Games,"1700 7th Ave Suite 116 #269
Seattle, WA 98101",Teen,,false,false,false,"Jul 19, 2016",17/4/18,8/3/22
Cryptic Crossword,4.81,Word,topselling_paid,2549,24,24,0,303,2189,167,"10,000+",10000,14372,false,4.49,USD,Varies with device,Teazel Ltd,"9 Avon Carrow
Avon Dassett
Southam
Warks CV47 2AR
UK",Everyone,,false,false,false,"Nov 3, 2010",29/1/21,8/3/22
Jumbline 2,4.4950495,Word,topselling_paid,1354,39,26,92,254,938,484,"10,000+",10000,13235,false,4.99,USD,35M,Brainium Studios,"Brainium
1250 NW 9th Ave
Suite 600
Portland, OR 97209",Everyone,,false,false,false,"Nov 1, 2011",6/5/17,8/3/22
Words Search - Premium,0,Word,topselling_paid,0,0,0,0,0,0,0,"1,000+",1000,1016,false,1.99,USD,36M,ANOGAMES,"29  El Boseary, st",Everyone,,false,false,false,"Nov 6, 2021",5/3/22,8/3/22
Dog Life Simulator,3.970297,Role Playing,topselling_free,840,128,46,46,81,522,74,"500,000+",500000,871223,true,0,USD,172M,BoomHits,"Zacna 2, Gdańsk 80-283",Teen,,true,true,false,"Sep 18, 2021",8/3/22,8/3/22
Hair Dye,4.164502,Role Playing,topselling_free,96491,12239,3200,6951,8065,65991,1788,"10,000,000+",10000000,46687495,true,0,USD,148M,Crazy Labs by TabTale,"24 Raul Wallenberg, Ziv towers, Building D, Tel Aviv, Israel, 6971924",Everyone,,true,false,false,"May 20, 2021",15/2/22,8/3/22
Fashion Battle - Dress to win,4.3656034,Role Playing,topselling_free,95413,7813,2706,4665,11731,68451,2605,"10,000,000+",10000000,26009422,true,0,USD,103M,Apps Mobile Games,"Universiteler Mh. ATG Cyberpark
1606 Cad. A Blok 3.kat No.310
Ankara/Turkey",Everyone,,true,true,false,"May 12, 2021",26/2/22,8/3/22
MeChat - Love secrets,4.3554215,Role Playing,topselling_free,33380,1606,1088,2956,5887,21830,2959,"1,000,000+",1000000,1585145,true,0,USD,140M,PlayMe Studio,"Themistokli Dervi 39, 1st floor, Office 104, 1066, Nicosia, Cyprus",Mature 17+,,true,true,false,"Jan 26, 2021",3/3/22,8/3/22
Immortal Diaries,4.061082,Role Playing,topselling_free,17391,2124,439,1576,3352,9893,1293,"500,000+",500000,518419,true,0,USD,137M,HaoPlay Limited,"Unit 3A-8, 12/F, Kaiser Centre,
No. 18 Centre Street,
Sai Ying Pun, Hong Kong",Teen,,false,true,false,"May 20, 2021",21/2/22,8/3/22
Web Master 3D,3.7320573,Role Playing,topselling_free,18917,4434,625,1441,1441,10945,228,"10,000,000+",10000000,13136544,true,0,USD,157M,TapNation,"9 rue anatole de la forge, 75017 Paris",Teen,,true,true,false,"May 12, 2021",1/3/22,8/3/22
911 Emergency Dispatcher,4.2921915,Role Playing,topselling_free,134290,10313,4171,11498,18263,90031,7761,"10,000,000+",10000000,16399100,true,0,USD,Varies with device,Supersonic Studios LTD,"Menachem Begin 121, Tel Aviv",Everyone 10+,,true,true,false,"Mar 12, 2021",6/12/21,8/3/22
RAID: Shadow Legends,4.477278,Role Playing,topselling_free,1646394,102676,26718,49532,270668,1196788,113985,"10,000,000+",10000000,44400477,true,0,USD,152M,Plarium Global Ltd,"Hamanofim ,1
Hertzliya, Israel, 46725",Teen,,false,true,false,"Feb 26, 2019",9/2/22,8/3/22
Foot Clinic - ASMR Feet Care,3.959496,Role Playing,topselling_free,96598,14518,5295,8867,8778,59120,3396,"50,000,000+",50000000,59388939,true,0,USD,81M,Crazy Labs by TabTale,"24 Raul Wallenberg, Ziv towers, Building D, Tel Aviv, Israel, 6971924",Everyone,,true,false,false,"Jul 7, 2020",8/2/22,8/3/22
My Heroes: Dungeon Raid,4.7027025,Role Playing,topselling_free,12564,226,147,452,1467,10261,779,"100,000+",100000,335159,true,0,USD,526M,Reality Squared Games,"Flat/RM 18      26/F
Tuen Mun Central Square
No.22 Hoi Wing Road
Tuen Mun                        NT
Hong Kong",Teen,,true,true,false,"Feb 10, 2022",1/3/22,8/3/22
MY HERO ULTRA IMPACT,3.8883495,Role Playing,topselling_free,15942,2166,1154,1542,2470,8582,864,"1,000,000+",1000000,1079063,true,0,USD,58M,BANDAI NAMCO Entertainment Inc.,東京都港区芝5-37-8　バンダイナムコ未来研究所,Teen,,false,true,false,"Feb 7, 2022",2/3/22,8/3/22
Mighty Heroes：Mob Control,4.590909,Role Playing,topselling_free,1000,94,0,0,12,884,25,"100,000+",100000,128007,true,0,USD,759M,"Hainan Youyi Network Technology Co., Ltd",,Teen,,false,true,false,"Mar 3, 2022",3/3/22,8/3/22
Phone Evolution,2.245614,Role Playing,topselling_free,1482,870,154,49,22,374,168,"1,000,000+",1000000,1001735,true,0,USD,116M,Ela Game Studio,Çınarlı Mah. Fatih Cad. No:16-18 D:33-34 Konak/İzmir,Teen,,true,false,false,"Feb 5, 2022",25/2/22,8/3/22
Survival at Gunpoint,4.75,Role Playing,topselling_free,906,15,6,0,133,746,39,"500,000+",500000,501046,true,0,USD,278M,37GAMES,"P.O.Box 957,Offshore Incorporations Centre,Road Town,Tortola, British Virgin Islands",Teen,,false,true,false,"Feb 28, 2022",4/3/22,8/3/22
Miami Rope Hero Spider Games,4.249135,Role Playing,topselling_free,102750,12423,4604,4238,4969,76404,517,"50,000,000+",50000000,82870319,true,0,USD,96M,Newry,"Paseo de la Castellana 123, Esc. drcha., 8ºC,
28046, Madrid (Spain)",Teen,,true,true,false,"Oct 28, 2019",4/3/22,8/3/22
Icing On The Dress,3.927928,Role Playing,topselling_free,77874,12765,5179,5179,6446,48261,1768,"10,000,000+",10000000,47936445,true,0,USD,136M,Lion Studios,"1100 Page Mill Road
Palo Alto, CA 94304",Teen,,true,true,false,"Dec 17, 2020",11/2/22,8/3/22
LifeAfter,4.096821,Role Playing,topselling_free,666819,107923,20613,33145,42397,462720,27725,"10,000,000+",10000000,31343061,true,0,USD,77M,NetEase Games,"1/F, XIU PING COMMERCIAL BUILDING 104 JERVOIS STREET Sheung wan Hong Kong",Mature 17+,,false,true,false,"Dec 17, 2018",2/3/22,8/3/22
Super Stylist Fashion Makeover,4.125775,Role Playing,topselling_free,854720,83658,42836,77893,128213,522071,24312,"50,000,000+",50000000,73173658,true,0,USD,76M,Crazy Labs by TabTale,"24 Raul Wallenberg, Ziv towers, Building D, Tel Aviv, Israel, 6971924",Teen,,true,true,false,"May 1, 2019",2/3/22,8/3/22
Monster High™ Beauty Shop,4.2525716,Role Playing,topselling_free,471614,50676,15376,27762,48091,329685,24692,"50,000,000+",50000000,57322502,true,0,USD,50M,Crazy Labs by TabTale,"24 Raul Wallenberg, Ziv towers, Building D, Tel Aviv, Israel, 6971924",Everyone,,true,true,false,"Oct 26, 2017",7/2/22,8/3/22
Hero Wars – Fantasy Battles,4.7655907,Role Playing,topselling_free,1627222,57219,10088,17374,87524,1455004,91631,"50,000,000+",50000000,77233630,true,0,USD,Varies with device,NEXTERS GLOBAL LTD,"107 Faneromenis Avenue, 6031, Larnaca, Cyprus",Teen,,true,true,false,"Mar 15, 2017",7/3/22,8/3/22
Shadow Fight 3 - RPG fighting,4.411761,Role Playing,topselling_free,3518977,268574,77711,175963,410548,2586132,68125,"100,000,000+",100000000,126712366,true,0,USD,119M,Nekki - Action and Fighting Games,"116 Gladstonos Street M. KYPRIANOU HOUSE, 3&4 floor, 3032, Limassol, Cyprus.",Everyone 10+,,true,true,true,"Nov 16, 2017",25/2/22,8/3/22
Time Princess,4.5538387,Role Playing,topselling_free,587093,22022,15269,30538,66911,452323,16590,"10,000,000+",10000000,11198786,true,0,USD,62M,IGG.COM,"80 Pasir Panjang Road #18-84
Mapletree Business City
Singapore 117372",Everyone,,false,true,false,"Aug 27, 2020",28/2/22,8/3/22
Pole Star,4.3565574,Role Playing,topselling_free,16597,1490,405,1016,1422,12241,313,"1,000,000+",1000000,3784537,true,0,USD,136M,Crazy Labs by TabTale,"24 Raul Wallenberg, Ziv towers, Building D, Tel Aviv, Israel, 6971924",Teen,,true,false,false,"Oct 14, 2021",10/2/22,8/3/22
Avakin Life - 3D Virtual World,4.2038574,Role Playing,topselling_free,3278724,390841,114942,189818,322440,2260648,155826,"100,000,000+",100000000,101899413,true,0,USD,147M,Lockwood Publishing Ltd,"Lockwood Publishing Ltd
24 – 48 Carrington Street
Nottingham
NG1 7FG",Teen,,true,true,false,"Dec 10, 2013",7/3/22,8/3/22
Children's doctor : dentist.,3.9974391,Role Playing,topselling_free,148793,24576,6282,9127,13710,95057,2324,"100,000,000+",100000000,115001495,true,0,USD,19M,YovoGames,"ул. Апостол Карамитев 4, 2 этаж, г. Бургас , индекс 8000, Болгария",Everyone,,true,false,false,"Aug 9, 2017",14/12/21,8/3/22
Fashion Evolution,3.6633663,Role Playing,topselling_free,2414,547,94,210,309,1238,108,"500,000+",500000,707020,true,0,USD,141M,Ümit Semih Cihan,Kakmacı Sok NO:4 Istanbul,Teen,,true,false,false,"Jan 22, 2022",3/3/22,8/3/22
Judge 3D - Court Affairs,4.1313953,Role Playing,topselling_free,16428,1794,954,1278,1661,10735,1705,"1,000,000+",1000000,3380338,true,0,USD,119M,Crazy Labs by TabTale,"24 Raul Wallenberg, Ziv towers, Building D, Tel Aviv, Israel, 6971924",Teen,,true,false,false,"Apr 26, 2021",29/12/21,8/3/22
King's Choice,4.615993,Role Playing,topselling_free,43508,1678,646,1566,4892,34711,2829,"1,000,000+",1000000,2724852,true,0,USD,67M,ONEMT,"Room 1903, 19/F, Lee Garden One 33 Hysan Avenue
Causeway Bay HK999077
Lokka Entertainment Hong Kong Limited",Teen,,true,true,false,"May 17, 2021",5/3/22,8/3/22
Flight Pilot Simulator 3D,4.258538,Role Playing,topselling_free,2699417,185331,62800,243772,584208,1623282,76557,"100,000,000+",100000000,139613814,true,0,USD,140M,Fun Games For Free,"25-28 North Wall Quay, Dublin 01, IRELAND",Everyone,,true,true,true,"Feb 23, 2015",5/3/22,8/3/22
Mighty Party,4.8634305,Role Playing,topselling_free,560335,13337,2065,3999,8949,531968,15382,"10,000,000+",10000000,26195602,true,0,USD,74M,PANORAMIK GAMES LTD,"Spyrou Araouzou, 165, Lordos Waterfront Court, 4th floor,  flat/office 402 3036 Limassol, Cyprus",Teen,,false,true,false,"Feb 9, 2018",5/3/22,8/3/22
Pokémon Masters EX,4.2856507,Role Playing,topselling_free,451963,40930,12858,24788,70946,302418,26797,"10,000,000+",10000000,19740730,true,0,USD,90M,"DeNA Co., Ltd.","東京都渋谷区渋谷2-24-12
渋谷スクランブルスクエア

Shibuya Scramble Square, 2-24-12 Shibuya,
Shibuya-ku, Tokyo 150-6140, Japan",Everyone,,false,true,false,"Aug 16, 2019",2/2/22,8/3/22
Makeover Games for Girls: Makeup Artist Salon Day,4.512426,Role Playing,topselling_free,576900,42994,15687,13978,34108,470029,1497,"10,000,000+",10000000,32731660,true,0,USD,68M,Salon™,"218 ADAMS ST, DORCHESTER, MA 02122",Everyone,,true,true,false,"Sep 23, 2020",2/3/22,8/3/22
Awaken: Chaos Era,4.440186,Role Playing,topselling_free,39125,2133,950,1679,7129,27216,2320,"500,000+",500000,578178,true,0,USD,1.2G,Century Games Publishing,"Ugland House, KY-Grand Cayman KY1-1104, Cayman Islands",Teen,,false,true,false,"Jan 15, 2022",2/3/22,8/3/22
Highrise: Virtual Metaverse,3.928741,Role Playing,topselling_free,100296,17628,4665,6431,10048,61507,10397,"5,000,000+",5000000,5948675,true,0,USD,90M,Pocket Worlds,"21750 Hardy Oak Blvd Ste 104
PMB 63316
San Antonio, Texas 78258-4946 US",Mature 17+,,true,true,false,"Jan 25, 2020",24/2/22,8/3/22
Pokémon Quest,4.232849,Role Playing,topselling_free,185314,18544,5604,12932,25270,122938,10784,"10,000,000+",10000000,22205710,true,0,USD,161M,The Pokemon Company,東京都港区六本木6-10-1六本木ヒルズ森タワー,Everyone,,false,true,false,"Jun 26, 2018",19/10/21,8/3/22
MARVEL Strike Force: Squad RPG,3.8762584,Role Playing,topselling_free,619197,93340,37401,53199,103828,331414,80486,"10,000,000+",10000000,33177959,true,0,USD,197M,Scopely,"3530 Hayden Avenue
Suite A
Culver City, CA
90232",Teen,,false,true,false,"Mar 28, 2018",23/2/22,8/3/22
Coach Bus Driving Simulator 3D,4.09,Role Playing,topselling_free,66859,11294,1288,2653,5988,45406,240,"50,000,000+",50000000,56012066,true,0,USD,69M,Newry,"Paseo de la Castellana 123, Esc. drcha., 8ºC,
28046, Madrid (Spain)",Everyone,,true,true,false,"Dec 20, 2019",16/2/22,8/3/22
Cookie Run: Kingdom,4.653055,Role Playing,topselling_free,811974,29973,8347,25916,84916,662804,48864,"10,000,000+",10000000,12177454,true,0,USD,993M,Devsisters Corporation,"15F SGF Cheongdam Bldg., 327, Dosan-daero, Gangnam-gu, Seoul, 06019, Rep. of KOREA",Everyone 10+,,false,true,false,"Jan 19, 2021",25/2/22,8/3/22
Star Wars™: Galaxy of Heroes,4.0373826,Role Playing,topselling_free,1740829,230705,71310,124666,289653,1024484,170043,"50,000,000+",50000000,55838219,true,0,USD,86M,ELECTRONIC ARTS,"Geneva, Switzerland",Everyone 10+,,false,true,true,"Nov 9, 2015",15/2/22,8/3/22
Idle Angels,4.5311666,Role Playing,topselling_free,77458,4042,1402,3217,9490,59296,4479,"1,000,000+",1000000,1866791,true,0,USD,81M,MUJOY GAMES,"8 TEMASEK BOULEVARD #08-05
SUNTEC TOWER THREE SINGAPORE (038988)",Mature 17+,,true,true,false,"Sep 21, 2019",4/3/22,8/3/22
Tailed Demon Slayer,4.5711007,Role Playing,topselling_free,71588,2782,487,3270,11491,53519,993,"1,000,000+",1000000,1659745,true,0,USD,95M,CookApps,"8th floor, U space building, 670, Sampyeong-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",Teen,,true,true,false,"Oct 22, 2021",3/3/22,8/3/22
Streamer Life!,4.204802,Role Playing,topselling_free,15128,1409,682,1365,1602,10063,1253,"1,000,000+",1000000,1595249,true,0,USD,129M,Ruby Game Studio,"ERZENE MAH. ANKARA CAD. EBILTEM NO: 172 /14, 35100, Bornova/IZMIR",Teen,,true,true,false,"Jun 22, 2021",6/1/22,8/3/22
Cat Runner: Decorate Home,4.112782,Role Playing,topselling_free,480660,74967,19847,18042,30672,336949,2068,"100,000,000+",100000000,202710512,true,0,USD,86M,Ivy,"100 N HOWARD ST STE R,SPOKANE,WA,99201-0508, UNITED STATES",Teen,,true,true,false,"Nov 3, 2017",20/1/22,8/3/22
Virtual Single Mom Simulator,4.385321,Role Playing,topselling_free,22209,2222,795,387,1407,17314,418,"5,000,000+",5000000,7838862,true,0,USD,39M,Billion Gaming Studio,.,Everyone,,true,true,false,"Jun 26, 2020",23/1/22,8/3/22
The Wolf,4.5344954,Role Playing,topselling_free,835727,39271,15449,39748,106052,635184,61427,"10,000,000+",10000000,43379661,true,0,USD,145M,Swift Apps LTD,"ul. Radzikowskiego 3
31-305 Kraków
",Everyone 10+,,true,true,false,"Jan 18, 2017",11/1/22,8/3/22
Chrono Legacy: Strategy RPG,4.587912,Role Playing,topselling_free,2955,145,32,47,437,2288,384,"100,000+",100000,162085,true,0,USD,874M,37GAMES GLOBAL,"P.O.Box 957,Offshore Incorporations Centre,Road Town,Tortola, British Virgin Islands",Teen,,false,true,false,"Feb 16, 2022",4/3/22,8/3/22
Bus Simulator - Bus Games 3D,4.0074625,Role Playing,topselling_free,145088,27003,3209,8632,8632,97389,545,"100,000,000+",100000000,107819316,true,0,USD,75M,Jima Apps,"Khlong Toei, Bangkok, Thailand",Teen,,true,true,false,"Jun 10, 2019",17/12/21,8/3/22
Octopus Games: K Challenge 456,3.3267326,Role Playing,topselling_free,30048,9214,2053,1752,3555,13371,232,"10,000,000+",10000000,21564972,true,0,USD,65M,ABI Global LTD,,Teen,,true,false,false,"Oct 21, 2021",21/2/22,8/3/22
Be A Mom Forever,2.0392158,Role Playing,topselling_free,209,145,4,7,1,46,87,"100,000+",100000,100029,true,0,USD,123M,FUBU GAMES,,Everyone,,true,false,false,"Jan 21, 2022",20/2/22,8/3/22
High School Popular Girls,4.3771553,Role Playing,topselling_free,27967,1983,659,2046,3370,19888,585,"1,000,000+",1000000,3201082,true,0,USD,102M,BoomHits,"Zacna 2, Gdańsk 80-283",Teen,,true,true,false,"Jun 14, 2021",4/1/22,8/3/22
Gangster Games: Vegas Crime Simulator,4.04,Role Playing,topselling_free,21487,4714,198,396,198,15879,199,"5,000,000+",5000000,7648903,true,0,USD,57M,Gaming League,"Barcelona, Spain.",Teen,,true,true,false,"Jan 29, 2021",13/11/21,8/3/22
Call of Antia: Match 3 RPG,4.50293,Role Playing,topselling_free,213563,3901,2497,14349,54325,138466,3057,"1,000,000+",1000000,1954542,true,0,USD,577M,FunPlus International AG,"Grafenauweg 8，6300 Zug, Switzerland",Everyone 10+,,false,true,false,"Dec 16, 2021",4/3/22,8/3/22
Everskies,4.5869565,Role Playing,topselling_free,243,10,0,10,36,184,28,"10,000+",10000,13801,true,0,USD,39M,Pocket Worlds,"21750 Hardy Oak Blvd Ste 104
PMB 63316
San Antonio, Texas 78258-4946 US",Teen,,true,true,false,"Mar 2, 2022",3/3/22,8/3/22
Doctor veterinarian,3.9,Role Playing,topselling_free,9641,1819,472,764,272,6257,196,"5,000,000+",5000000,6523449,true,0,USD,45M,Y-Group games,"Болгария, Бургас, Одрин 3",Everyone,,true,true,false,"Mar 13, 2018",4/2/22,8/3/22
Sky: Children of the Light,4.6864824,Role Playing,topselling_free,709099,21892,9800,22427,60451,594504,23030,"10,000,000+",10000000,14791711,true,0,USD,1.2G,thatgamecompany inc,"thatgamecompany, Inc.
1450 2nd St #315
Santa Monica, CA 90401",Everyone 10+,,false,true,false,"Apr 6, 2020",4/3/22,8/3/22
Detective Masters,3.8664384,Role Playing,topselling_free,11192,1684,763,1148,1337,6245,1057,"5,000,000+",5000000,5689805,true,0,USD,106M,Crazy Labs by TabTale,"24 Raul Wallenberg, Ziv towers, Building D, Tel Aviv, Israel, 6971924",Teen,,false,false,false,"Oct 20, 2020",3/1/22,8/3/22
Masha and the Bear Pizza Maker,4.4033613,Role Playing,topselling_free,46095,5001,769,1923,1154,37168,408,"10,000,000+",10000000,22681055,true,0,USD,48M,DEVGAME KIDS games,"Pae tn 25-47, Tallinn city, Harju county, 11414",Everyone,,true,true,false,"Nov 15, 2020",4/3/22,8/3/22
